lemma_id,lemma,pos,cefr,english_gloss,frequency_rank,domain,difficulty
lem_f2d16cb2fd,postcredatrice,noun,B2,,1947,general,4
lem_4a52c5125b,anticredatrice,noun,B2,,1948,general,4
lem_7b533fd918,credabile,adjective,B2,,1949,general,4
lem_3e4862f2e5,ricredabile,adjective,B2,,1950,general,4
lem_9af10378ae,discredabile,adjective,B2,,1951,general,4
lem_15b3469413,precredabile,adjective,B2,,1952,general,4
lem_876d2be775,postcredabile,adjective,B2,,1953,general,4
lem_103cb93342,anticredabile,adjective,B2,,1954,general,4
lem_9717ab4107,credibilità,noun,C1,,1955,general,5
lem_1b178af704,ricredibilità,noun,C1,,1956,general,5
lem_1d01ffda2f,discredibilità,noun,C1,,1957,general,5
lem_d22479c63a,precredibilità,noun,C1,,1958,general,5
lem_3b4dda9c0c,postcredibilità,noun,C1,,1959,general,5
lem_9592a9e491,anticredibilità,noun,C1,,1960,general,5
lem_19061591ab,credmente,adverb,B2,,1961,general,4
lem_5d06dc8e2f,ricredmente,adverb,B2,,1962,general,4
lem_86118639c8,discredmente,adverb,B2,,1963,general,4
lem_d0b9c8fa31,precredmente,adverb,B2,,1964,general,4
lem_d25aa0b6d3,postcredmente,adverb,B2,,1965,general,4
lem_002c386787,anticredmente,adverb,B2,,1966,general,4
lem_c60e6e2825,riricordazione,noun,B2,,1967,general,4
lem_13a989134d,disricordazione,noun,B2,,1968,general,4
lem_6aef1e63aa,prericordazione,noun,B2,,1969,general,4
lem_2f60556015,postricordazione,noun,B2,,1970,general,4
lem_4ba8c98490,antiricordazione,noun,B2,,1971,general,4
lem_789044e4da,ricordamento,noun,B2,,1972,general,4
lem_03d1f5425d,riricordamento,noun,B2,,1973,general,4
lem_ddbaa91d0e,disricordamento,noun,B2,,1974,general,4
lem_007dd3a902,prericordamento,noun,B2,,1975,general,4
lem_472ac4b149,postricordamento,noun,B2,,1976,general,4
lem_2ae08cf167,antiricordamento,noun,B2,,1977,general,4
lem_902ed948a9,ricordizzazione,noun,C1,,1978,general,5
lem_96014fea0c,riricordizzazione,noun,C1,,1979,general,5
lem_5ea1686f74,disricordizzazione,noun,C1,,1980,general,5
lem_854df2a9a6,prericordizzazione,noun,C1,,1981,general,5
lem_5e0f1c59df,postricordizzazione,noun,C1,,1982,general,5
lem_b3b80bca82,antiricordizzazione,noun,C1,,1983,general,5
lem_e43745f651,ricordatore,noun,B2,,1984,general,4
lem_dc5b84e206,riricordatore,noun,B2,,1985,general,4
lem_b8ceccaa7f,disricordatore,noun,B2,,1986,general,4
lem_4f6e3fa099,prericordatore,noun,B2,,1987,general,4
lem_eb7e310ddb,postricordatore,noun,B2,,1988,general,4
lem_552a7266d3,antiricordatore,noun,B2,,1989,general,4
lem_0e614ea0f2,ricordatrice,noun,B2,,1990,general,4
lem_7445dfec86,riricordatrice,noun,B2,,1991,general,4
lem_5bf7e48fd9,disricordatrice,noun,B2,,1992,general,4
lem_355d857c3c,prericordatrice,noun,B2,,1993,general,4
lem_978ca14599,postricordatrice,noun,B2,,1994,general,4
lem_5a6183ebca,antiricordatrice,noun,B2,,1995,general,4
lem_a9aa6de94f,ricordabile,adjective,B2,,1996,general,4
lem_61aa3b9264,riricordabile,adjective,B2,,1997,general,4
lem_2a92d89e65,disricordabile,adjective,B2,,1998,general,4
lem_67fed789ed,prericordabile,adjective,B2,,1999,general,4
lem_8496b97ac8,postricordabile,adjective,B2,,2000,general,4
lem_ff3a9275cc,antiricordabile,adjective,B2,,2001,general,4
lem_ce79f08730,ricordibilità,noun,C1,,2002,general,5
lem_66ef0761ac,riricordibilità,noun,C1,,2003,general,5
lem_e6a664468d,disricordibilità,noun,C1,,2004,general,5
lem_10762a9c0e,prericordibilità,noun,C1,,2005,general,5
lem_75c052cfc3,postricordibilità,noun,C1,,2006,general,5
lem_16a86c60c7,antiricordibilità,noun,C1,,2007,general,5
lem_020f0aecb6,ricordmente,adverb,B2,,2008,general,4
lem_9b41838d1c,riricordmente,adverb,B2,,2009,general,4
lem_0f2afa4b36,disricordmente,adverb,B2,,2010,general,4
lem_4349f17ffd,prericordmente,adverb,B2,,2011,general,4
lem_33cd0962d8,postricordmente,adverb,B2,,2012,general,4
lem_02a6afc1c1,antiricordmente,adverb,B2,,2013,general,4
lem_c353263082,ridimenticazione,noun,B2,,2014,general,4
lem_a4ca4c4bd9,disdimenticazione,noun,B2,,2015,general,4
lem_8e1cfe33f5,predimenticazione,noun,B2,,2016,general,4
lem_7a9b8c4c2b,postdimenticazione,noun,B2,,2017,general,4
lem_182b3e036f,antidimenticazione,noun,B2,,2018,general,4
lem_3c70236a77,dimenticamento,noun,B2,,2019,general,4
lem_83b90fc192,ridimenticamento,noun,B2,,2020,general,4
lem_d06c56625d,disdimenticamento,noun,B2,,2021,general,4
lem_ddf4922614,predimenticamento,noun,B2,,2022,general,4
lem_b1a3b7f795,postdimenticamento,noun,B2,,2023,general,4
lem_7a2502244c,antidimenticamento,noun,B2,,2024,general,4
lem_816441b963,dimenticizzazione,noun,C1,,2025,general,5
lem_38361c2a7a,ridimenticizzazione,noun,C1,,2026,general,5
lem_d0052e3c62,disdimenticizzazione,noun,C1,,2027,general,5
lem_0581cae849,predimenticizzazione,noun,C1,,2028,general,5
lem_dcbdf16953,postdimenticizzazione,noun,C1,,2029,general,5
lem_9a39ffa974,antidimenticizzazione,noun,C1,,2030,general,5
lem_2c7b92f54e,dimenticatore,noun,B2,,2031,general,4
lem_b2b722ec46,ridimenticatore,noun,B2,,2032,general,4
lem_94bbd132cb,disdimenticatore,noun,B2,,2033,general,4
lem_f87d966ba4,predimenticatore,noun,B2,,2034,general,4
lem_bda8153b16,postdimenticatore,noun,B2,,2035,general,4
lem_ba1792d09e,antidimenticatore,noun,B2,,2036,general,4
lem_ea4224ac9a,dimenticatrice,noun,B2,,2037,general,4
lem_724ea4664f,ridimenticatrice,noun,B2,,2038,general,4
lem_8e883969dd,disdimenticatrice,noun,B2,,2039,general,4
lem_e5a205abb3,predimenticatrice,noun,B2,,2040,general,4
lem_0ad3051a1b,postdimenticatrice,noun,B2,,2041,general,4
lem_19c54028c8,antidimenticatrice,noun,B2,,2042,general,4
lem_5ebd48e3f4,dimenticabile,adjective,B2,,2043,general,4
lem_3acf324156,ridimenticabile,adjective,B2,,2044,general,4
lem_6d492c692c,disdimenticabile,adjective,B2,,2045,general,4
lem_6b60a54301,predimenticabile,adjective,B2,,2046,general,4
lem_ccc817bd4c,postdimenticabile,adjective,B2,,2047,general,4
lem_63a99b2f8a,antidimenticabile,adjective,B2,,2048,general,4
lem_714f9ec55d,dimenticibilità,noun,C1,,2049,general,5
lem_6f11e4ba8b,ridimenticibilità,noun,C1,,2050,general,5
lem_07234436ee,disdimenticibilità,noun,C1,,2051,general,5
lem_2c1ce5be5c,predimenticibilità,noun,C1,,2052,general,5
lem_8e58dec9a9,postdimenticibilità,noun,C1,,2053,general,5
lem_e112d808d7,antidimenticibilità,noun,C1,,2054,general,5
lem_de20dbd504,dimenticmente,adverb,B2,,2055,general,4
lem_dad9bdeb1a,ridimenticmente,adverb,B2,,2056,general,4
lem_ff93c80247,disdimenticmente,adverb,B2,,2057,general,4
lem_cedc11c8eb,predimenticmente,adverb,B2,,2058,general,4
lem_3a1cf4ad35,postdimenticmente,adverb,B2,,2059,general,4
lem_9e5e9a2dde,antidimenticmente,adverb,B2,,2060,general,4
lem_3424978fb2,richiamazione,noun,B2,,2061,general,4
lem_08ab475235,dischiamazione,noun,B2,,2062,general,4
lem_0f7f1c6928,prechiamazione,noun,B2,,2063,general,4
lem_ed302974c9,postchiamazione,noun,B2,,2064,general,4
lem_fe519ddca6,antichiamazione,noun,B2,,2065,general,4
lem_c46a30d109,chiamamento,noun,B2,,2066,general,4
lem_9520e91616,richiamamento,noun,B2,,2067,general,4
lem_f5f56e4d9d,dischiamamento,noun,B2,,2068,general,4
lem_d19ac9089b,prechiamamento,noun,B2,,2069,general,4
lem_11b01451bb,postchiamamento,noun,B2,,2070,general,4
lem_fd1872dfa1,antichiamamento,noun,B2,,2071,general,4
lem_e24bce9d97,chiamizzazione,noun,C1,,2072,general,5
lem_10d3b7c5a7,richiamizzazione,noun,C1,,2073,general,5
lem_7cf04a67b4,dischiamizzazione,noun,C1,,2074,general,5
lem_e5a01c0f26,prechiamizzazione,noun,C1,,2075,general,5
lem_035b3014b6,postchiamizzazione,noun,C1,,2076,general,5
lem_400fb68ca7,antichiamizzazione,noun,C1,,2077,general,5
lem_8befa2a60b,chiamatore,noun,B2,,2078,general,4
lem_3778709b8c,richiamatore,noun,B2,,2079,general,4
lem_d02a93458b,dischiamatore,noun,B2,,2080,general,4
lem_d77a76d8cd,prechiamatore,noun,B2,,2081,general,4
lem_9083e3bdab,postchiamatore,noun,B2,,2082,general,4
lem_6f29c7092c,antichiamatore,noun,B2,,2083,general,4
lem_a4e0873531,chiamatrice,noun,B2,,2084,general,4
lem_937f2b3412,richiamatrice,noun,B2,,2085,general,4
lem_aa535850a4,dischiamatrice,noun,B2,,2086,general,4
lem_930d1f8c4c,prechiamatrice,noun,B2,,2087,general,4
lem_50749e1a15,postchiamatrice,noun,B2,,2088,general,4
lem_f797c73a51,antichiamatrice,noun,B2,,2089,general,4
lem_1ff84c57a6,chiamabile,adjective,B2,,2090,general,4
lem_d05a9f416f,richiamabile,adjective,B2,,2091,general,4
lem_50749c11d9,dischiamabile,adjective,B2,,2092,general,4
lem_4af485fd9a,prechiamabile,adjective,B2,,2093,general,4
lem_52aa1bc821,postchiamabile,adjective,B2,,2094,general,4
lem_f49584096f,antichiamabile,adjective,B2,,2095,general,4
lem_17eb061dba,chiamibilità,noun,C1,,2096,general,5
lem_0d11f49fbd,richiamibilità,noun,C1,,2097,general,5
lem_c581e67dd3,dischiamibilità,noun,C1,,2098,general,5
lem_8b6cbcfa83,prechiamibilità,noun,C1,,2099,general,5
lem_53dce8c791,postchiamibilità,noun,C1,,2100,general,5
lem_83c41e9052,antichiamibilità,noun,C1,,2101,general,5
lem_2079d05bb0,chiammente,adverb,B2,,2102,general,4
lem_b7b712edd0,richiammente,adverb,B2,,2103,general,4
lem_efbe2e2919,dischiammente,adverb,B2,,2104,general,4
lem_923aa90a66,prechiammente,adverb,B2,,2105,general,4
lem_db48e83208,postchiammente,adverb,B2,,2106,general,4
lem_8ad9cd4287,antichiammente,adverb,B2,,2107,general,4
lem_8acc428792,nascazione,noun,B2,,2108,general,4
lem_4c7d5a4289,rinascazione,noun,B2,,2109,general,4
lem_4f276613bf,disnascazione,noun,B2,,2110,general,4
lem_540c367e72,prenascazione,noun,B2,,2111,general,4
lem_44cdc25c4e,postnascazione,noun,B2,,2112,general,4
lem_c9c1af4ab1,antinascazione,noun,B2,,2113,general,4
lem_56150abdef,nascamento,noun,B2,,2114,general,4
lem_e4d16633a1,rinascamento,noun,B2,,2115,general,4
lem_fd63c81e25,disnascamento,noun,B2,,2116,general,4
lem_f55922ab97,prenascamento,noun,B2,,2117,general,4
lem_1a5db073ea,postnascamento,noun,B2,,2118,general,4
lem_b5935cf1ac,antinascamento,noun,B2,,2119,general,4
lem_ec7c50bd3b,nascizzazione,noun,C1,,2120,general,5
lem_720ecde37b,rinascizzazione,noun,C1,,2121,general,5
lem_1d95443f17,disnascizzazione,noun,C1,,2122,general,5
lem_631f92cb3c,prenascizzazione,noun,C1,,2123,general,5
lem_c2303fac02,postnascizzazione,noun,C1,,2124,general,5
lem_cc101effb7,antinascizzazione,noun,C1,,2125,general,5
lem_835e043bd3,nascatore,noun,B2,,2126,general,4
lem_f081077ca4,rinascatore,noun,B2,,2127,general,4
lem_e22d377c01,disnascatore,noun,B2,,2128,general,4
lem_fec6677f0b,prenascatore,noun,B2,,2129,general,4
lem_43177a0162,postnascatore,noun,B2,,2130,general,4
lem_6c21b687f3,antinascatore,noun,B2,,2131,general,4
lem_87998248cc,nascatrice,noun,B2,,2132,general,4
lem_f3f0d3bf2b,rinascatrice,noun,B2,,2133,general,4
lem_cbfb6b2e10,disnascatrice,noun,B2,,2134,general,4
lem_cccb91b82f,prenascatrice,noun,B2,,2135,general,4
lem_997e3d0f1d,postnascatrice,noun,B2,,2136,general,4
lem_923644a626,antinascatrice,noun,B2,,2137,general,4
lem_40af8229e6,nascabile,adjective,B2,,2138,general,4
lem_471e07214e,rinascabile,adjective,B2,,2139,general,4
lem_65d44108a5,disnascabile,adjective,B2,,2140,general,4
lem_b517b22081,prenascabile,adjective,B2,,2141,general,4
lem_45858b375e,postnascabile,adjective,B2,,2142,general,4
lem_4b6c650424,antinascabile,adjective,B2,,2143,general,4
lem_0834de7bbd,nascibilità,noun,C1,,2144,general,5
lem_541a7d0d5e,rinascibilità,noun,C1,,2145,general,5
lem_fa107a8d64,disnascibilità,noun,C1,,2146,general,5
lem_a439a56bf3,prenascibilità,noun,C1,,2147,general,5
lem_b35088db20,postnascibilità,noun,C1,,2148,general,5
lem_bc37e549bd,antinascibilità,noun,C1,,2149,general,5
lem_9e04e1e3d1,nascmente,adverb,B2,,2150,general,4
lem_16bbf1d17a,rinascmente,adverb,B2,,2151,general,4
lem_89f31900ae,disnascmente,adverb,B2,,2152,general,4
lem_c008ea6296,prenascmente,adverb,B2,,2153,general,4
lem_46c49b223e,postnascmente,adverb,B2,,2154,general,4
lem_fab0f41006,antinascmente,adverb,B2,,2155,general,4
lem_b174a8d449,piacazione,noun,B2,,2156,general,4
lem_bb3886ca1a,ripiacazione,noun,B2,,2157,general,4
lem_574ad3f28d,dispiacazione,noun,B2,,2158,general,4
lem_7e6daa7cd0,prepiacazione,noun,B2,,2159,general,4
lem_310c9efd13,postpiacazione,noun,B2,,2160,general,4
lem_6d8da25f01,antipiacazione,noun,B2,,2161,general,4
lem_99299e2304,piacamento,noun,B2,,2162,general,4
lem_b30180e3fa,ripiacamento,noun,B2,,2163,general,4
lem_1912647a7c,dispiacamento,noun,B2,,2164,general,4
lem_8bbfa6631f,prepiacamento,noun,B2,,2165,general,4
lem_03b71f33a4,postpiacamento,noun,B2,,2166,general,4
lem_771da7330d,antipiacamento,noun,B2,,2167,general,4
lem_44bb2b80f7,piacizzazione,noun,C1,,2168,general,5
lem_8f6b871cbb,ripiacizzazione,noun,C1,,2169,general,5
lem_31bc615ce5,dispiacizzazione,noun,C1,,2170,general,5
lem_1dc8ff875e,prepiacizzazione,noun,C1,,2171,general,5
lem_183a59f36a,postpiacizzazione,noun,C1,,2172,general,5
lem_8a23405275,antipiacizzazione,noun,C1,,2173,general,5
lem_cf704b489a,piacatore,noun,B2,,2174,general,4
lem_a7cfa50f29,ripiacatore,noun,B2,,2175,general,4
lem_5d1025c2bf,dispiacatore,noun,B2,,2176,general,4
lem_8d8787e476,prepiacatore,noun,B2,,2177,general,4
lem_2cb50a5399,postpiacatore,noun,B2,,2178,general,4
lem_c67ac52909,antipiacatore,noun,B2,,2179,general,4
lem_eef2e1e793,piacatrice,noun,B2,,2180,general,4
lem_78b077821c,ripiacatrice,noun,B2,,2181,general,4
lem_8e688750ac,dispiacatrice,noun,B2,,2182,general,4
lem_9b183c5e59,prepiacatrice,noun,B2,,2183,general,4
lem_0cd5956165,postpiacatrice,noun,B2,,2184,general,4
lem_2b210eac28,antipiacatrice,noun,B2,,2185,general,4
lem_1a640a3147,piacabile,adjective,B2,,2186,general,4
lem_4691160444,ripiacabile,adjective,B2,,2187,general,4
lem_bf762e923b,dispiacabile,adjective,B2,,2188,general,4
lem_0f124c92a9,prepiacabile,adjective,B2,,2189,general,4
lem_29ca678e51,postpiacabile,adjective,B2,,2190,general,4
lem_9fd08443ae,antipiacabile,adjective,B2,,2191,general,4
lem_ced7d33c83,piacibilità,noun,C1,,2192,general,5
lem_034de51c7c,ripiacibilità,noun,C1,,2193,general,5
lem_618919dbb2,dispiacibilità,noun,C1,,2194,general,5
lem_8ce8d6424f,prepiacibilità,noun,C1,,2195,general,5
lem_49ab179f55,postpiacibilità,noun,C1,,2196,general,5
lem_a2693393a6,antipiacibilità,noun,C1,,2197,general,5
lem_b9664065fe,piacmente,adverb,B2,,2198,general,4
lem_6ee6d23195,ripiacmente,adverb,B2,,2199,general,4
lem_595bb37827,dispiacmente,adverb,B2,,2200,general,4
lem_8f2e5ae0b3,prepiacmente,adverb,B2,,2201,general,4
lem_7c81c6b859,postpiacmente,adverb,B2,,2202,general,4
lem_dabf8ffebb,antipiacmente,adverb,B2,,2203,general,4
lem_6104db9b0b,riaiutazione,noun,B2,,2204,general,4
lem_2770b47670,disaiutazione,noun,B2,,2205,general,4
lem_94f071819d,preaiutazione,noun,B2,,2206,general,4
lem_81216d190b,postaiutazione,noun,B2,,2207,general,4
lem_bb0f8327d1,antiaiutazione,noun,B2,,2208,general,4
lem_6410c7bf59,aiutamento,noun,B2,,2209,general,4
lem_761a4ad936,riaiutamento,noun,B2,,2210,general,4
lem_c2b8e41dda,disaiutamento,noun,B2,,2211,general,4
lem_a3cb33173f,preaiutamento,noun,B2,,2212,general,4
lem_55ca5044cb,postaiutamento,noun,B2,,2213,general,4
lem_1fda290c14,antiaiutamento,noun,B2,,2214,general,4
lem_b32b001371,aiutizzazione,noun,C1,,2215,general,5
lem_df1a5670a1,riaiutizzazione,noun,C1,,2216,general,5
lem_3bc2438751,disaiutizzazione,noun,C1,,2217,general,5
lem_981bface95,preaiutizzazione,noun,C1,,2218,general,5
lem_adff9cacde,postaiutizzazione,noun,C1,,2219,general,5
lem_ace35d1dbf,antiaiutizzazione,noun,C1,,2220,general,5
lem_5f3963b8da,aiutatore,noun,B2,,2221,general,4
lem_080b5c0477,riaiutatore,noun,B2,,2222,general,4
lem_1a83005e62,disaiutatore,noun,B2,,2223,general,4
lem_048f477b8c,preaiutatore,noun,B2,,2224,general,4
lem_49289d0f08,postaiutatore,noun,B2,,2225,general,4
lem_f15169fe7f,antiaiutatore,noun,B2,,2226,general,4
lem_e1e7e4ca8e,aiutatrice,noun,B2,,2227,general,4
lem_cd94ad3245,riaiutatrice,noun,B2,,2228,general,4
lem_9c2f243986,disaiutatrice,noun,B2,,2229,general,4
lem_2864c16e3b,preaiutatrice,noun,B2,,2230,general,4
lem_f08ffb3b73,postaiutatrice,noun,B2,,2231,general,4
lem_53ceceb063,antiaiutatrice,noun,B2,,2232,general,4
lem_427c8a4eb5,aiutabile,adjective,B2,,2233,general,4
lem_42436075f3,riaiutabile,adjective,B2,,2234,general,4
lem_3185860409,disaiutabile,adjective,B2,,2235,general,4
lem_88e600133a,preaiutabile,adjective,B2,,2236,general,4
lem_13e4ec8a73,postaiutabile,adjective,B2,,2237,general,4
lem_373ecad33f,antiaiutabile,adjective,B2,,2238,general,4
lem_2bbf1f5371,aiutibilità,noun,C1,,2239,general,5
lem_9aa2924141,riaiutibilità,noun,C1,,2240,general,5
lem_833a4ce7f4,disaiutibilità,noun,C1,,2241,general,5
lem_f661fb9dfa,preaiutibilità,noun,C1,,2242,general,5
lem_bf05a2118b,postaiutibilità,noun,C1,,2243,general,5
lem_32aacb6c06,antiaiutibilità,noun,C1,,2244,general,5
lem_38cf74b39c,aiutmente,adverb,B2,,2245,general,4
lem_ee4a9ff348,riaiutmente,adverb,B2,,2246,general,4
lem_5f25608d38,disaiutmente,adverb,B2,,2247,general,4
lem_da2acffa6e,preaiutmente,adverb,B2,,2248,general,4
lem_8efeee7f4b,postaiutmente,adverb,B2,,2249,general,4
lem_75da369dce,antiaiutmente,adverb,B2,,2250,general,4
lem_74ba9dfd3f,seguazione,noun,B2,,2251,general,4
lem_0a58ea0208,riseguazione,noun,B2,,2252,general,4
lem_1c5a897f70,disseguazione,noun,B2,,2253,general,4
lem_0603c08d04,preseguazione,noun,B2,,2254,general,4
lem_c28313489e,postseguazione,noun,B2,,2255,general,4
lem_ea12d403e3,antiseguazione,noun,B2,,2256,general,4
lem_df5ac0f64f,seguamento,noun,B2,,2257,general,4
lem_69c5e61beb,riseguamento,noun,B2,,2258,general,4
lem_24b7fcc7bc,disseguamento,noun,B2,,2259,general,4
lem_5ec38447d4,preseguamento,noun,B2,,2260,general,4
lem_5719345e6f,postseguamento,noun,B2,,2261,general,4
lem_90fb813ac9,antiseguamento,noun,B2,,2262,general,4
lem_3498f1667e,seguizzazione,noun,C1,,2263,general,5
lem_85fdcc5efc,riseguizzazione,noun,C1,,2264,general,5
lem_d5615c208e,disseguizzazione,noun,C1,,2265,general,5
lem_f5e5e23147,preseguizzazione,noun,C1,,2266,general,5
lem_20741b8216,postseguizzazione,noun,C1,,2267,general,5
lem_c6890ff1b3,antiseguizzazione,noun,C1,,2268,general,5
lem_a40e182c68,seguatore,noun,B2,,2269,general,4
lem_b538b67c4c,riseguatore,noun,B2,,2270,general,4
lem_36b7b70b96,disseguatore,noun,B2,,2271,general,4
lem_049683eb9b,preseguatore,noun,B2,,2272,general,4
lem_5217467d8f,postseguatore,noun,B2,,2273,general,4
lem_c784bbd645,antiseguatore,noun,B2,,2274,general,4
lem_00431e4f3c,seguatrice,noun,B2,,2275,general,4
lem_543641324f,riseguatrice,noun,B2,,2276,general,4
lem_d779e23daf,disseguatrice,noun,B2,,2277,general,4
lem_e043658cc5,preseguatrice,noun,B2,,2278,general,4
lem_91c3fadcfc,postseguatrice,noun,B2,,2279,general,4
lem_d4448525c4,antiseguatrice,noun,B2,,2280,general,4
lem_e05d4a6a5b,seguabile,adjective,B2,,2281,general,4
lem_ee82266648,riseguabile,adjective,B2,,2282,general,4
lem_232b2a8185,disseguabile,adjective,B2,,2283,general,4
lem_3d0912a3b9,preseguabile,adjective,B2,,2284,general,4
lem_fe42d1edeb,postseguabile,adjective,B2,,2285,general,4
lem_c355e9e6d6,antiseguabile,adjective,B2,,2286,general,4
lem_eb73e71f46,seguibilità,noun,C1,,2287,general,5
lem_72c8632a96,riseguibilità,noun,C1,,2288,general,5
lem_8154fcf18c,disseguibilità,noun,C1,,2289,general,5
lem_f601cc8e2b,preseguibilità,noun,C1,,2290,general,5
lem_ca48d8e9db,postseguibilità,noun,C1,,2291,general,5
lem_7e72dc9437,antiseguibilità,noun,C1,,2292,general,5
lem_9e54af38e2,segumente,adverb,B2,,2293,general,4
lem_738d07ed58,risegumente,adverb,B2,,2294,general,4
lem_b7dbe810b4,dissegumente,adverb,B2,,2295,general,4
lem_23e2e301cb,presegumente,adverb,B2,,2296,general,4
lem_168cdf3d65,postsegumente,adverb,B2,,2297,general,4
lem_f8a61e1a40,antisegumente,adverb,B2,,2298,general,4
lem_7ef355dec5,riaspettazione,noun,B2,,2299,general,4
lem_eccbd55f9c,disaspettazione,noun,B2,,2300,general,4
lem_75347b189c,preaspettazione,noun,B2,,2301,general,4
lem_35cc36a758,postaspettazione,noun,B2,,2302,general,4
lem_03433ae259,antiaspettazione,noun,B2,,2303,general,4
lem_8a734942a5,aspettamento,noun,B2,,2304,general,4
lem_9a79af8822,riaspettamento,noun,B2,,2305,general,4
lem_ae73bcb2ad,disaspettamento,noun,B2,,2306,general,4
lem_c974da9ccf,preaspettamento,noun,B2,,2307,general,4
lem_04a5d18d2b,postaspettamento,noun,B2,,2308,general,4
lem_3a691da0d1,antiaspettamento,noun,B2,,2309,general,4
lem_11eb29ff65,aspettizzazione,noun,C1,,2310,general,5
lem_a1c99d8b85,riaspettizzazione,noun,C1,,2311,general,5
lem_aaa187a10f,disaspettizzazione,noun,C1,,2312,general,5
lem_8e93918ca7,preaspettizzazione,noun,C1,,2313,general,5
lem_19807cce47,postaspettizzazione,noun,C1,,2314,general,5
lem_1a2620b4fb,antiaspettizzazione,noun,C1,,2315,general,5
lem_9de867f046,aspettatore,noun,B2,,2316,general,4
lem_ef8fb186b2,riaspettatore,noun,B2,,2317,general,4
lem_5dd459812c,disaspettatore,noun,B2,,2318,general,4
lem_5ff0aaf1ea,preaspettatore,noun,B2,,2319,general,4
lem_678b800d29,postaspettatore,noun,B2,,2320,general,4
lem_f35585abc1,antiaspettatore,noun,B2,,2321,general,4
lem_2b6a2c20db,aspettatrice,noun,B2,,2322,general,4
lem_b16245ecf7,riaspettatrice,noun,B2,,2323,general,4
lem_e1cbd0db12,disaspettatrice,noun,B2,,2324,general,4
lem_5376cd9be2,preaspettatrice,noun,B2,,2325,general,4
lem_c93ac99bd1,postaspettatrice,noun,B2,,2326,general,4
lem_c898fc624c,antiaspettatrice,noun,B2,,2327,general,4
lem_8bd629f621,aspettabile,adjective,B2,,2328,general,4
lem_bb6888c541,riaspettabile,adjective,B2,,2329,general,4
lem_7ebfe1283f,disaspettabile,adjective,B2,,2330,general,4
